Generation 0 - Individual Bot Performance
==================================================
Format: BotID | Profit% | WinRate | Trades | FinalBalance | Fitness | Sharpe | MaxDD | SurvivedGens
  9688 |   -3.37% |  33.33% |      3 | $     96.63 |   -0.46 |  -0.67 |  0.04% |   0
  9689 |   -5.90% |  16.67% |      6 | $     94.10 |  -11.04 |  -0.85 |  6.94% |   0
  9690 |  -71.46% |  22.39% |   2631 | $     28.54 | -144.93 |  -0.36 | 200.14% |   0
  9691 | -100.00% |  26.76% |   3927 | $      0.00 | -156.23 |  -0.83 | 121.00% |   0
  9692 |   +6.91% |  62.50% |      8 | $    106.91 | 10004.21 |   1.38 |  0.39% |   0
  9693 |  -20.24% |  26.15% |   1935 | $     79.76 |  -42.32 |  -0.33 | 61.03% |   0
  9694 |   -8.11% |  32.97% |   1377 | $     91.89 |   -9.32 |  -0.47 | 17.35% |   0
  9695 |   -1.59% |  22.25% |   1443 | $     98.41 |    1.56 |  -0.11 | 14.16% |   0
  9696 |   -0.25% |  36.36% |     11 | $     99.75 | 9990.35 |  -0.05 |  3.33% |   0
  9697 |   -2.78% |  20.71% |   1246 | $     97.22 |  -32.03 |  -0.04 | 69.77% |   0
  9698 |  -14.96% |  34.38% |    733 | $     85.04 |   -6.10 |  -0.80 | 18.65% |   0
  9699 |  -90.57% |  19.93% |  16698 | $      9.43 | -134.34 |  -1.01 | 90.04% |   0
  9700 |   +1.42% |  62.50% |      8 | $    101.42 | 9998.88 |   0.28 |  0.07% |   0
  9701 |   +3.50% |  26.75% |    957 | $    103.50 |  -17.32 |   0.08 | 44.17% |   0
  9702 |   -8.86% |  21.43% |     14 | $     91.14 |   -1.55 |  -1.00 |  8.86% |   0
  9703 |   -3.04% |  27.27% |     11 | $     96.96 |   11.14 |  -0.61 |  3.04% |   0
  9704 |   +4.51% |  50.14% |    359 | $    104.51 |    6.54 |   0.05 | 91.57% |   0
  9705 |  -50.47% |  26.36% |   3483 | $     49.53 |  -94.57 |  -0.50 | 100.07% |   0
  9706 |   -0.27% |  28.40% |   1345 | $     99.73 |   26.20 |  -0.01 | 18.98% |   0
  9707 |   -1.07% |  14.29% |      7 | $     98.93 | 9985.72 |  -0.21 |  2.14% |   0
  9708 |   +0.00% |  33.33% |      3 | $    100.00 |   15.38 |   0.00 |  5.92% |   0
  9709 |  -90.07% |  26.56% |  10256 | $      9.93 | -119.70 |  -1.00 | 90.11% |   0
  9710 |  +16.02% |  50.00% |     22 | $    116.02 |   47.48 |   1.02 | 15.64% |   0
  9711 |   -0.88% |  13.33% |     15 | $     99.12 | 9961.32 |  -0.02 | 50.92% |   0
  9712 |   -3.31% |  33.33% |      3 | $     96.69 |   28.45 |  -0.66 |  3.31% |   0
  9713 |   +0.30% |  26.32% |     19 | $    100.30 |    4.06 |   0.03 | 11.73% |   0
  9714 |   -2.09% |  59.08% |   1613 | $     97.91 |    1.23 |  -0.23 |  8.99% |   0
  9715 |   -7.06% |  39.75% |   2780 | $     92.94 |    2.53 |  -0.96 |  7.36% |   0
  9716 |   +1.23% |  75.00% |      4 | $    101.23 | 10000.54 |   0.25 |  1.39% |   0
  9717 |   -0.13% |  16.67% |     12 | $     99.87 |   55.15 |  -0.02 |  5.63% |   0
  9718 |  -44.53% |  24.64% |   4801 | $     55.47 |  -65.29 |  -0.78 | 57.06% |   0
  9719 |   -2.26% |  25.45% |   1615 | $     97.74 |   -2.44 |  -0.44 |  5.14% |   0
  9720 |  -13.44% |  20.72% |  10093 | $     86.56 |  -22.45 |  -0.82 | 16.33% |   0
  9721 |   -0.89% |   0.00% |      3 | $     99.11 |    3.67 |  -0.18 |  0.89% |   0
  9722 |   -3.22% |  29.79% |     47 | $     96.78 |   19.70 |  -0.46 |  7.00% |   0
  9723 |   +0.29% |  23.17% |   1532 | $    100.29 |   -0.65 |   0.01 | 20.39% |   0
  9724 |   -1.48% |  33.33% |      3 | $     98.52 | 9989.45 |  -0.30 |  1.48% |   0
  9725 |   -0.13% |  59.54% |    262 | $     99.87 |   12.82 |  -0.01 | 24.36% |   0
  9726 |  -38.84% |  28.08% |   3750 | $     61.16 |  -54.85 |  -0.71 | 54.83% |   0
  9727 |   +3.22% |  48.00% |     25 | $    103.22 | 9991.21 |   0.24 | 13.22% |   0
  9728 |   -7.36% |  43.75% |     16 | $     92.64 | 18992.54 |  -0.60 | 12.32% |   0
  9729 |   +0.00% |  33.33% |      3 | $    100.00 |   -6.50 |   0.00 | 16.33% |   0
  9730 |  -10.17% |  17.46% |   1564 | $     89.83 |  177.72 |  -0.10 | 100.07% |   0
  9731 |  -90.03% |  25.67% |   4939 | $      9.97 | -134.96 |  -1.00 | 90.13% |   0
  9732 |   +1.63% |  46.43% |     28 | $    101.63 |   32.09 |   0.33 |  1.24% |   0
  9733 |   -6.52% |  33.33% |      9 | $     93.48 |   51.89 |  -1.00 |  6.52% |   0
  9734 |   +0.00% |  50.00% |      2 | $    100.00 |   42.33 |   0.00 |  0.03% |   0
  9735 |   -5.05% |  43.42% |   1490 | $     94.95 |   30.91 |  -0.29 | 17.63% |   0
  9736 |   -4.71% |  25.00% |      4 | $     95.29 |   26.84 |  -0.94 |  4.71% |   0
  9737 |  -90.02% |  22.15% |  14003 | $      9.98 | 9854.37 |  -1.00 | 90.07% |   0
  9738 |   -8.88% |  21.76% |   1011 | $     91.12 |  309.50 |  -0.27 | 33.41% |   0
  9739 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9740 |   +5.18% |  38.90% |    689 | $    105.18 |   28.52 |   0.57 |  9.09% |   0
  9741 |  -84.32% |  16.90% |  14819 | $     15.68 | -116.62 |  -0.94 | 89.71% |   0
  9742 |  -66.09% |  20.41% |   8682 | $     33.91 | -105.97 |  -0.79 | 83.69% |   0
  9743 |   -1.14% |  45.71% |     35 | $     98.86 |    5.77 |  -0.23 |  3.06% |   0
  9744 |  -90.05% |  18.16% |   4752 | $      9.95 |  -96.26 |  -1.00 | 90.22% |   0
  9745 |   -0.94% |  25.67% |    374 | $     99.06 |  241.37 |  -0.03 | 28.53% |   0
  9746 |  -37.56% |  23.45% |   7485 | $     62.44 |  -64.01 |  -0.68 | 55.32% |   0
  9747 |  -85.15% |  26.86% |  17180 | $     14.85 | -129.82 |  -0.95 | 90.09% |   0
  9748 |   +0.14% |  61.37% |    233 | $    100.14 |    8.53 |   0.01 | 12.10% |   0
  9749 |   -3.44% |  70.74% |    229 | $     96.56 |  -53.78 |  -0.03 | 119.23% |   0
  9750 |   -5.11% |  60.50% |   3111 | $     94.89 |   -1.91 |  -0.63 |  8.09% |   0
  9751 |  -29.09% |  25.56% |  21443 | $     70.91 |  -42.41 |  -0.88 | 33.00% |   0
  9752 |   -4.16% |  33.33% |     12 | $     95.84 |   -4.71 |  -0.58 |  7.22% |   0
  9753 |   +1.70% |  40.00% |     10 | $    101.70 | 9992.94 |   0.34 |  3.53% |   0
  9754 |  -13.10% |  13.21% |   9282 | $     86.90 |  -24.37 |  -0.49 | 27.00% |   0
  9755 |   +3.39% |  44.06% |    286 | $    103.39 |  -34.67 |   0.04 | 92.06% |   0
  9756 |   -0.34% |   0.00% |      4 | $     99.66 |    4.49 |  -0.07 |  0.34% |   0
  9757 |  -46.04% |  18.18% |   8288 | $     53.96 |  -49.05 |  -0.76 | 60.86% |   0
  9758 |  -62.16% |  13.44% |   6034 | $     37.84 |  -47.06 |  -0.62 | 100.07% |   0
  9759 |  -84.08% |  20.24% |   8566 | $     15.92 | -129.57 |  -0.93 | 90.10% |   0
  9760 |   -5.11% |  20.00% |     10 | $     94.89 |   -7.38 |  -0.96 |  5.33% |   0
  9761 |  -90.02% |  23.57% |  20894 | $      9.98 | -135.19 |  -1.00 | 90.04% |   0
  9762 |   -3.41% |  50.00% |      8 | $     96.59 |   23.81 |  -0.68 |  3.57% |   0
  9763 |  -25.91% |  27.18% |   2682 | $     74.09 |  -59.74 |  -0.32 | 81.26% |   0
  9764 |  -90.00% |  27.17% |  12140 | $     10.00 | -129.17 |  -1.00 | 90.24% |   0
  9765 |  -58.66% |  39.98% |   5333 | $     41.34 |  -98.90 |  -0.65 | 90.19% |   0
  9766 |  -35.41% |  26.62% |   2780 | $     64.59 |  -42.14 |  -0.99 | 35.59% |   0
  9767 |   -2.69% |  15.38% |     26 | $     97.31 |   18.17 |  -0.29 |  9.16% |   0
  9768 |  -52.18% |  21.23% |   5337 | $     47.82 |  -77.76 |  -0.58 | 90.13% |   0
  9769 |  -26.16% |  10.25% |   3045 | $     73.84 |  420.22 |  -0.36 | 73.10% |   0
  9770 |  -37.95% |  18.34% |  20281 | $     62.05 |  -42.76 |  -0.97 | 39.31% |   0
  9771 |   -1.70% |  15.50% |   1936 | $     98.30 |  235.00 |  -0.16 | 10.94% |   0
  9772 |   +3.16% |  81.08% |     37 | $    103.16 |   17.39 |   0.23 | 13.98% |   0
  9773 |  -55.06% |  28.46% |   6303 | $     44.94 |  -75.97 |  -0.69 | 80.05% |   0
  9774 |  +18.77% |  44.44% |      9 | $    118.77 |   27.49 |   2.05 |  9.14% |   0
  9775 |   +0.45% |  25.66% |   1516 | $    100.45 |    2.58 |   0.03 | 15.54% |   0
  9776 |   -7.66% |  31.87% |   3963 | $     92.34 |  -10.48 |  -0.78 |  9.82% |   0
  9777 |   -5.00% |  28.75% |   1461 | $     95.00 |   -4.82 |  -0.11 | 46.16% |   0
  9778 |   -1.08% |  36.36% |     11 | $     98.92 |    7.25 |  -0.09 | 11.61% |   0
  9779 |   -2.52% |  73.91% |     46 | $     97.48 |  126.44 |  -0.31 |  8.03% |   0
  9780 |   -5.67% |  28.50% |   2463 | $     94.33 |   -2.86 |  -0.52 | 10.81% |   0
  9781 | -100.00% |  22.44% |   4862 | $      0.00 | 9812.01 |  -0.65 | 154.96% |   0
  9782 |   +7.71% |  44.00% |     25 | $    107.71 |   30.14 |   1.14 |  6.74% |   0
  9783 |   -1.40% |  42.86% |      7 | $     98.60 |   27.30 |  -0.07 | 20.03% |   0
  9784 |   +0.00% |  62.50% |      8 | $    100.00 |   16.76 |   0.00 |  1.48% |   0
  9785 |  -90.72% |  27.40% |   5329 | $      9.28 | -130.15 |  -0.65 | 140.10% |   0
  9786 |   +5.40% |  63.89% |     36 | $    105.40 |  324.41 |   0.61 |  8.79% |   0
  9787 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9788 |  -90.15% |  23.50% |  16822 | $      9.85 | -135.53 |  -1.00 | 90.17% |   0
  9789 |   -3.71% |  57.46% |   1126 | $     96.29 |   -3.32 |  -0.26 | 14.31% |   0
  9790 |   +5.54% |  80.00% |      5 | $    105.54 | 10003.89 |   1.04 |  5.30% |   0
  9791 |  -23.06% |  21.68% |   1937 | $     76.94 |  -50.52 |  -0.26 | 90.06% |   0
  9792 | -100.00% |  27.95% |   4544 | $      0.00 | -163.28 |  -0.68 | 148.03% |   0
  9793 |   -1.24% |  21.43% |     14 | $     98.76 |  178.38 |  -0.25 |  4.92% |   0
  9794 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9795 |  -25.97% |  27.49% |   1717 | $     74.03 |  -33.45 |  -0.81 | 31.97% |   0
  9796 |   +3.21% |  68.75% |     16 | $    103.21 |   20.16 |   0.64 |  3.34% |   0
  9797 | -100.00% |  22.26% |   5593 | $      0.00 | -128.53 |  -0.62 | 160.06% |   0
  9798 |  -11.88% |  27.94% |   2169 | $     88.12 |  -40.85 |  -0.13 | 90.38% |   0
  9799 |   -2.26% |  34.13% |    167 | $     97.74 | 1598.93 |  -0.08 | 29.46% |   0
  9800 |  -26.95% |  28.39% |  14871 | $     73.05 |  -39.13 |  -0.91 | 29.66% |   0
  9801 |  -90.08% |  22.35% |   6050 | $      9.92 |   57.57 |  -0.99 | 90.70% |   0
  9802 |   -1.57% |  16.67% |     12 | $     98.43 | 9985.23 |  -0.31 |  3.07% |   0
  9803 |  -25.00% |  23.92% |   2571 | $     75.00 |  -35.91 |  -0.28 | 90.09% |   0
  9804 |  -19.74% |  24.75% |  11171 | $     80.26 |  -31.83 |  -0.82 | 24.08% |   0
  9805 |   -1.51% |  54.10% |    122 | $     98.49 |    8.37 |  -0.30 |  5.03% |   0
  9806 |  -26.49% |  21.77% |   1635 | $     73.51 |  -73.19 |  -0.13 | 200.14% |   0
  9807 |  -33.08% |  26.54% |   7174 | $     66.92 |  -60.15 |  -0.58 | 56.92% |   0
  9808 |  -65.68% |  18.17% |  11319 | $     34.32 |  -95.92 |  -0.91 | 72.57% |   0
  9809 |  -26.85% |  10.32% |   3052 | $     73.15 |  419.53 |  -0.37 | 73.13% |   0
  9810 |   +0.00% |   0.00% |      1 | $    100.00 |    3.40 |   0.00 |  3.21% |   0
  9811 |   -2.35% |  18.18% |     11 | $     97.65 |  -13.73 |  -0.08 | 29.59% |   0
  9812 |  -68.52% |  18.54% |   9106 | $     31.48 | -107.62 |  -0.79 | 87.25% |   0
  9813 |   -1.63% |  14.29% |      7 | $     98.37 | 9983.01 |  -0.25 |  6.43% |   0
  9814 |  -57.20% |  27.88% |   2794 | $     42.80 | -117.97 |  -0.44 | 130.79% |   0
  9815 |  -37.66% |  23.81% |   2209 | $     62.34 |  -63.66 |  -0.64 | 58.47% |   0
  9816 | -100.00% |  27.13% |   3218 | $      0.00 | -179.12 |  -0.57 | 176.26% |   0
  9817 |  +13.36% |  27.16% |    578 | $    113.36 |    6.60 |   0.64 | 20.87% |   0
  9818 |   +0.34% |  51.83% |    164 | $    100.34 |   26.10 |   0.07 |  3.06% |   0
  9819 |  -90.23% |  28.80% |  11238 | $      9.77 | -123.42 |  -0.98 | 92.05% |   0
  9820 |   -4.27% |  14.29% |      7 | $     95.73 |   -4.16 |  -0.28 | 15.49% |   0
  9821 |  -90.30% |  17.84% |   5382 | $      9.70 | -135.16 |  -1.00 | 90.41% |   0
  9822 |   -0.83% |  42.86% |      7 | $     99.17 |   12.82 |  -0.17 |  1.54% |   0
  9823 |   -6.10% |  20.00% |     15 | $     93.90 | 9978.68 |  -0.72 |  8.44% |   0
  9824 |   +0.00% |   0.00% |      1 | $    100.00 |    3.99 |   0.00 |  2.02% |   0
  9825 |   -4.19% |  33.33% |      3 | $     95.81 | 9985.38 |  -0.84 |  4.19% |   0
  9826 |   -2.46% |  33.33% |      9 | $     97.54 |   18.35 |  -0.08 | 30.04% |   0
  9827 |   -0.25% |  61.23% |    227 | $     99.75 |   -2.53 |  -0.01 | 19.11% |   0
  9828 |   +0.10% |  36.36% |     11 | $    100.10 |   59.53 |   0.02 |  0.81% |   0
  9829 |   +2.35% |  57.14% |     21 | $    102.35 |   62.27 |   0.47 |  3.46% |   0
  9830 |   -6.43% |  59.88% |   1326 | $     93.57 |   -8.73 |  -0.30 | 21.18% |   0
  9831 |   -3.06% |  62.50% |      8 | $     96.94 |   10.21 |  -0.61 |  4.18% |   0
  9832 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9833 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9834 |   -1.37% |  25.90% |   1413 | $     98.63 |   -3.25 |  -0.05 | 25.39% |   0
  9835 |  -38.81% |  13.44% |   6527 | $     61.19 |  -36.27 |  -0.56 | 68.98% |   0
  9836 |  -90.03% |  18.81% |   4849 | $      9.97 | -136.01 |  -1.00 | 90.27% |   0
  9837 |   -2.01% |  41.22% |    131 | $     97.99 |    9.51 |  -0.40 |  4.46% |   0
  9838 |  -11.97% |  27.33% |   6209 | $     88.03 |   -6.32 |  -0.92 | 13.01% |   0
  9839 |  -90.01% |  23.91% |   7891 | $      9.99 | -135.28 |  -1.00 | 90.12% |   0
  9840 |  -15.95% |  23.30% |   2661 | $     84.05 |  -15.67 |  -0.33 | 48.96% |   0
  9841 | -100.00% |  30.91% |   2546 | $      0.00 | -162.64 |  -0.62 | 162.36% |   0
  9842 |  -90.08% |  25.27% |  11549 | $      9.92 | -135.18 |  -1.00 | 90.31% |   0
  9843 |   -0.70% |  48.81% |    631 | $     99.30 |    3.14 |  -0.14 |  2.80% |   0
  9844 |  -17.19% |  24.73% |   1504 | $     82.81 |  -28.38 |  -0.48 | 35.71% |   0
  9845 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9846 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9847 |  -20.59% |  22.71% |   1858 | $     79.41 |  -39.98 |  -0.29 | 72.19% |   0
  9848 |  -20.11% |  27.88% |   2231 | $     79.89 |   99.90 |  -0.78 | 25.81% |   0
  9849 |  +22.60% |  62.70% |    126 | $    122.60 |  -19.00 |   0.23 | 98.85% |   0
  9850 |   -0.43% |  22.22% |      9 | $     99.57 |    0.15 |  -0.04 |  9.72% |   0
  9851 |   -0.72% |  14.29% |      7 | $     99.28 |    7.88 |  -0.14 |  0.73% |   0
  9852 |  -90.18% |  19.19% |   5045 | $      9.82 | 9814.28 |  -0.53 | 168.74% |   0
  9853 | -100.00% |  38.57% |   2074 | $      0.00 | -153.30 |  -0.81 | 123.14% |   0
  9854 |  -90.01% |  23.87% |   8681 | $      9.99 | -130.31 |  -1.00 | 90.45% |   0
  9855 |  -90.08% |  20.73% |  11089 | $      9.92 | -135.54 |  -1.00 | 90.12% |   0
  9856 |   -4.48% |  23.08% |     13 | $     95.52 |   -5.49 |  -0.87 |  5.12% |   0
  9857 |  -59.92% |  54.05% |     37 | $     40.08 |  104.84 |  -0.90 | 66.92% |   0
  9858 |   -1.62% |  14.29% |      7 | $     98.38 | 9984.61 |  -0.32 |  3.25% |   0
  9859 | -100.00% |  27.36% |   2105 | $      0.00 | -149.28 |  -0.83 | 119.91% |   0
  9860 |   +2.98% |  32.28% |    285 | $    102.98 |   -2.53 |   0.08 | 35.94% |   0
  9861 |  -83.94% |  30.33% |   2334 | $     16.06 |   30.01 |  -0.79 | 106.14% |   0
  9862 |   -4.08% |  14.29% |      7 | $     95.92 |   14.43 |  -0.82 |  4.08% |   0
  9863 |   -1.46% |  14.29% |      7 | $     98.54 | 9985.26 |  -0.29 |  2.27% |   0
  9864 | -100.00% |  21.49% |   4164 | $      0.00 | 9809.24 |  -0.62 | 160.11% |   0
  9865 |   +2.51% |  80.00% |     25 | $    102.51 | 9998.67 |   0.26 |  9.68% |   0
  9866 |  -92.54% |  24.57% |   8700 | $      7.46 | -137.71 |  -1.03 | 90.16% |   0
  9867 |   +3.82% |  59.46% |     74 | $    103.82 |   18.97 |   0.28 | 13.58% |   0
  9868 |   +0.00% | 100.00% |      1 | $    100.00 | 10004.98 |   0.00 |  0.04% |   0
  9869 |   +3.26% |  27.80% |    572 | $    103.26 |    3.38 |   0.15 | 22.30% |   0
  9870 |  -16.37% |  35.26% |   4441 | $     83.63 |  -22.76 |  -0.87 | 18.89% |   0
  9871 | -100.00% |  53.14% |    271 | $      0.00 | -169.97 |  -0.65 | 154.91% |   0
  9872 |  -27.40% |  17.07% |   8805 | $     72.60 |  -35.48 |  -0.88 | 31.21% |   0
  9873 |   -2.69% |  58.48% |   1486 | $     97.31 |    9.52 |  -0.48 |  5.64% |   0
  9874 |  -14.05% |  26.38% |   4833 | $     85.95 |    0.76 |  -0.82 | 17.20% |   0
  9875 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9876 |   -4.00% |  32.20% |    354 | $     96.00 |   43.70 |  -0.18 | 21.63% |   0
  9877 |  -54.74% |  27.37% |   2718 | $     45.26 |  -69.37 |  -0.89 | 61.23% |   0
  9878 |  -16.84% |  25.59% |   3322 | $     83.16 |  -23.59 |  -0.91 | 18.49% |   0
  9879 |  -96.79% |  57.93% |   1835 | $      3.21 | -140.20 |  -0.97 | 99.98% |   0
  9880 |   -0.45% |  25.00% |      4 | $     99.55 | 9989.32 |  -0.09 |  0.45% |   0
  9881 |   +8.32% |  41.67% |     12 | $    108.32 |   27.99 |   1.65 |  5.05% |   0
  9882 |   +2.69% |  44.44% |      9 | $    102.69 | 9993.62 |   0.46 |  5.92% |   0
  9883 |   -0.23% |  41.67% |     12 | $     99.77 |   20.18 |  -0.05 |  4.18% |   0
  9884 |   -6.17% |  24.45% |   1558 | $     93.83 |    5.38 |  -0.57 | 10.77% |   0
  9885 |  -68.57% |  18.91% |  51999 | $     31.43 | -110.27 |  -0.85 | 80.97% |   0
  9886 |  -84.94% |  15.77% |   4381 | $     15.06 |  605.32 |  -0.85 | 100.07% |   0
  9887 |   -0.87% |  36.36% |     11 | $     99.13 | 9990.85 |  -0.17 |  1.10% |   0
  9888 |  -90.04% |  23.21% |   6760 | $      9.96 | -135.38 |  -0.99 | 90.53% |   0
  9889 | -100.00% |  34.59% |   2018 | $      0.00 | -152.51 |  -0.86 | 116.07% |   0
  9890 |  -54.80% |  21.60% |   9133 | $     45.20 |  -83.53 |  -0.81 | 67.48% |   0
  9891 |   -6.14% |  25.00% |      4 | $     93.86 |   -1.02 |  -1.23 |  0.06% |   0
  9892 |   -5.45% |  17.30% |   3746 | $     94.55 |    3.20 |  -0.65 |  8.33% |   0
  9893 |   -4.64% |  40.00% |      5 | $     95.36 |   36.02 |  -0.93 |  4.64% |   0
  9894 |   +4.13% |  25.00% |     36 | $    104.13 | 9989.40 |   0.44 |  9.45% |   0
  9895 |  -21.71% |  21.13% |   5959 | $     78.29 |  -32.16 |  -0.65 | 33.40% |   0
  9896 |  -48.83% |  20.31% |   3782 | $     51.17 |  -74.95 |  -0.80 | 61.12% |   0
  9897 |  -90.24% |  19.20% |   7290 | $      9.76 | -139.84 |  -0.90 | 100.07% |   0
  9898 |   -4.60% |  62.50% |      8 | $     95.40 |    9.36 |  -0.92 |  1.17% |   0
  9899 |  -87.36% |  18.19% |   7847 | $     12.64 | -144.07 |  -0.76 | 114.38% |   0
  9900 |  +28.30% |  34.14% |    249 | $    128.30 |  313.75 |   1.15 | 24.65% |   0
  9901 |   -5.31% |  44.83% |     29 | $     94.69 |  170.26 |  -0.31 | 17.26% |   0
  9902 | -100.00% |  28.57% |     14 | $      0.00 | -193.10 |  -0.53 | 190.42% |   0
  9903 |  -23.81% |  28.22% |    737 | $     76.19 |  -48.26 |  -0.12 | 200.14% |   0
  9904 |   -5.50% |  50.48% |    208 | $     94.50 |   88.89 |  -0.44 | 12.50% |   0
  9905 |  -90.06% |  24.75% |  13056 | $      9.94 | -130.42 |  -1.00 | 90.09% |   0
  9906 |  -90.10% |  28.63% |  10658 | $      9.90 | -101.34 |  -1.00 | 90.10% |   0
  9907 |   -3.42% |  35.71% |     14 | $     96.58 |   -4.31 |  -0.56 |  6.07% |   0
  9908 |   -8.73% |  43.38% |   1872 | $     91.27 |  -17.89 |  -0.28 | 30.65% |   0
  9909 |   +0.38% | 100.00% |      4 | $    100.38 |   25.16 |   0.08 |  0.42% |   0
  9910 |  -78.04% |  60.67% |   1650 | $     21.96 | -109.50 |  -0.99 | 79.09% |   0
  9911 |  -90.43% |  23.10% |  10450 | $      9.57 | -133.13 |  -1.00 | 90.09% |   0
  9912 |   -0.74% |  20.00% |     10 | $     99.26 | 9987.79 |  -0.15 |  0.93% |   0
  9913 |   +0.00% | 100.00% |      1 | $    100.00 | 10004.96 |   0.00 |  0.07% |   0
  9914 |   +0.00% |   0.00% |      1 | $    100.00 |    3.16 |   0.00 |  3.68% |   0
  9915 |   -0.06% |  33.49% |    212 | $     99.94 |   19.26 |  -0.00 | 15.22% |   0
  9916 |  -69.69% |  13.15% |   3962 | $     30.31 |  -46.35 |  -0.70 | 100.07% |   0
  9917 | -100.00% |  20.94% |   4136 | $      0.00 | 9796.99 |  -0.54 | 184.40% |   0
  9918 |   +0.97% |  24.92% |    606 | $    100.97 |  278.66 |   0.19 |  2.90% |   0
  9919 |   -1.21% |   0.00% |      3 | $     98.79 |   -6.81 |  -0.24 |  1.21% |   0
  9920 |  -45.85% |  17.33% |   5678 | $     54.15 |  -69.35 |  -0.54 | 84.45% |   0
  9921 |  -41.68% |  24.46% |   2375 | $     58.32 |  -65.33 |  -0.44 | 94.57% |   0
  9922 |  -90.33% |  31.63% |  10107 | $      9.67 | -134.18 |  -1.00 | 90.35% |   0
  9923 |   +2.97% |  60.00% |      5 | $    102.97 | 9998.26 |   0.59 |  3.41% |   0
  9924 |   -1.59% |  12.50% |      8 | $     98.41 |   -4.91 |  -0.32 |  1.64% |   0
  9925 |   -4.74% |  44.44% |      9 | $     95.26 |    6.22 |  -0.81 |  5.86% |   0
  9926 |   +3.81% |  36.00% |     25 | $    103.81 |   36.45 |   0.76 |  3.67% |   0
  9927 |   -2.02% |  23.18% |   1691 | $     97.98 |    0.33 |  -0.08 | 24.16% |   0
  9928 |  -30.05% |  16.79% |   2549 | $     69.95 |  -67.56 |  -0.33 | 90.11% |   0
  9929 | -100.00% |  25.79% |   4273 | $      0.00 | 2380.73 |  -0.62 | 162.55% |   0
  9930 |   +6.93% |  66.67% |     12 | $    106.93 | 10000.12 |   0.67 | 10.29% |   0
  9931 |  -13.66% |  33.17% |   3199 | $     86.34 |   -5.12 |  -0.49 | 27.67% |   0
  9932 |  -90.02% |  20.28% |   8230 | $      9.98 | -132.74 |  -0.99 | 90.50% |   0
  9933 |   -1.66% |   0.00% |      1 | $     98.34 |    2.52 |  -0.33 |  1.66% |   0
  9934 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  9935 |   +1.43% |  34.38% |     32 | $    101.43 |  407.69 |   0.23 |  6.36% |   0
  9936 |   -4.64% |  28.57% |      7 | $     95.36 |   27.74 |  -0.93 |  4.65% |   0
  9937 |  -34.91% |  24.54% |   3134 | $     65.09 |  -78.63 |  -0.39 | 89.95% |   0
  9938 |   -3.79% |  23.53% |     17 | $     96.21 |    6.46 |  -0.44 |  8.62% |   0
  9939 |  -99.98% |  23.84% |   3742 | $      0.02 | -149.50 |  -1.00 | 99.98% |   0
  9940 |  -24.71% |  26.72% |   6193 | $     75.29 |  -31.11 |  -0.53 | 46.24% |   0
  9941 |  -57.14% |  29.62% |   2816 | $     42.86 |  -74.35 |  -0.96 | 59.33% |   0
  9942 |  -90.01% |  26.90% |   7542 | $      9.99 | -129.12 |  -1.00 | 90.33% |   0
  9943 |  -20.46% |  11.63% |   5114 | $     79.54 |  -87.52 |  -0.16 | 128.76% |   0
  9944 |   -8.53% |  24.09% |   1810 | $     91.47 |   12.26 |  -0.59 | 14.49% |   0
  9945 |   -5.67% |   9.09% |     33 | $     94.33 |   33.69 |  -0.69 |  8.26% |   0
  9946 |  -14.10% |  17.00% |   1624 | $     85.90 |  236.95 |  -0.08 | 180.13% |   0
  9947 |  +18.96% |  26.32% |    646 | $    118.96 |  128.45 |   0.19 | 100.07% |   0
